,filename,turn,utterance,low_similarity,important
0,PP74.txt,1,A: ねえ、今日ランチ一緒に行かない？,0,0
0,PP74.txt,2,B: いいですけど、それって、デートのお誘いですか？,0,1
0,PP74.txt,3,A: そういうわけじゃなかったんですけど。しかもわたしすごくお腹減ってるから生姜焼きなんでどうですかって言おうとしたぐらいですし。,0,0
0,PP74.txt,4,B: いいですね！生姜焼きは、わたしも好きですよ。手作りだったら、なお最高です。ところで、あなたは独身ですか？,0,1
0,PP74.txt,5,A: わたしも生姜焼き好きでよく作りますけどあなたには作りませんよ？独身ですけど、、さっきからなんか変じゃありません？,0,0
0,PP74.txt,6,B: いや、これは失礼！こういうことするから、いくつになっても独身のままなんだな。,0,0
0,PP74.txt,7,A: そういうところだと思いますよ！わたしの尊敬する先輩とあなたが仲がいいからわたしも親しくさせてもらってるだけですから！,0,0
0,PP74.txt,8,B: う、これは厳しいな！わたしは肩幅が広いので、結構女性ウケが良いと思ってたんですけど、これからは大人しくしていようかな。,0,0
0,PP74.txt,9,A: それをいうならわたしも姿勢いいですけど別にモテませんよ。,0,0
0,PP74.txt,10,B: そうですか？とてもモテるように見えますよ！わたしの好きな雪景色のなかに佇んでたら、とっても絵になりそうです。,0,0
0,PP74.txt,11,A: どうもありがとうございます、、,0,0
0,PP74.txt,12,B: ああ、またやっちまったかな。申し訳なかった。気を取り直してランチに行きましょう！,0,0
0,PP74.txt,13,A: あなたの奢りですからね！,0,0
