,filename,turn,utterance,low_similarity,important
0,PP62.txt,1,A: お疲れ様です！あ、ごめんなさいわたし声大きですよね。,0,0
0,PP62.txt,2,B: はい！ちょっとビックリしちゃいました。わたし、弱虫なんです。こんな自分から早く脱却したいんですけど。,0,1
0,PP62.txt,3,A: わたし演劇部に入っていたのでつい声張っちゃって、うるさいってよく言われるんです。あなたも大声で話してみたら変わるかもしれませんよ？,0,0
0,PP62.txt,4,B: なるほどー。わたしはよく周りから、のんびりしてるねーって言われるんですけど、そういう性格も声の大きさと関係があると思いますか？,0,0
0,PP62.txt,5,A: それは関係ないかもしれません。演劇部にのんびりな子もいましたし。あなたは劇とか見ますか？,0,0
0,PP62.txt,6,B: いいえ、わたしは演劇とか芸術には疎くて。あなたは今は、プロの役者さんなんですか？,0,0
0,PP62.txt,7,A: いいえ。今はただのサラリーマンです。でも演劇は今でも好きでよく見に行くんですけど、わたしすごく涙もろくてすぐ泣いてしまうんですよね。,0,0
0,PP62.txt,8,B: 涙もろいって、心が柔らかい証拠だし、素敵なことだと思います。サラリーマンやってて、転職したいと思ったことはないんですか？,0,0
0,PP62.txt,9,A: 仕事に不満はないので今のところないですが、わたし暑い地域で生まれ育ったのでもう少し冬が厳しくないところで働きたいとは思いますね。あなたは転職願望があるんですか？,0,0
0,PP62.txt,10,B: ええ。新卒で就職してからずっと同じところで勤めているので、もう少し冒険をした方が良いのかなあと思っているところです。,0,1
0,PP62.txt,11,A: なるほど。若いからどんどん挑戦するのはいいことだと思いますよ。,0,0
0,PP62.txt,12,B: そうですよね！大好きなうな丼を食べて気合いを入れて、転職に取り組んでみたいと思います！,0,0
