,filename,turn,utterance,low_similarity,important
0,PP99.txt,1,A: こんにちは！お元気されてましたか？,0,0
0,PP99.txt,2,B: はい、最近仕事の関係で一人暮らしを始めたんですが、快適に過ごしています。あなたはどうですか？,0,0
0,PP99.txt,3,A: 一人暮らしですか！わたしは自衛隊に所属しているのですが、お互い、自分を律して暮らすのは大変ですよね！,0,1
0,PP99.txt,4,B: 自衛隊員の方ですか、いつもご苦労様です。確かに自分を律して暮らすのは大変ですね。,0,0
0,PP99.txt,5,A: ええ。自分のことに責任をしっかり持って生活せねばなりませんからね。あなたは今は何をされてるんですか？,0,0
0,PP99.txt,6,B: わたしは今スタイリストをしていまして、常に流行には敏感でいなくてはなと思っていますよ。,0,1
0,PP99.txt,7,A: それは日々勉強で大変ですな。そうだ、もうすぐ4月でわたしの誕生日なので、わたしに似合いそうなスタイルを提案してもらえませんか？,0,0
0,PP99.txt,8,B: いいですよ！一応センスが良いと人からよく言われるので、お役に立てるかと。誕生日はいつですか？,0,0
0,PP99.txt,9,A: 誕生日は、人に言うと、いつもからかわれるんですが、4月1日のエイプリルフールなんですよ。,1,0
0,PP99.txt,10,B: 珍しい誕生日ですね、あまりいなそうで反対に覚えてもらえそうですね。,1,0
0,PP99.txt,11,A: ああ、ものは考えようですね！これからは、あなたのおっしゃるように、ポジティブに捉えたいと思います。,0,0
0,PP99.txt,12,B: そうですね、今度ぜひスタイルを提案させてくださいね！,0,0
