,filename,turn,utterance,low_similarity,important
0,PP93.txt,1,A: こんにちはー！元気にしてましたか？,0,0
0,PP93.txt,2,B: こんにちは！元気にしています！あたたもお元気そうで、なによりです。,0,0
0,PP93.txt,3,A: はい、最近は毎日お金持ちになりたいなーなんて思いながら過ごしてますよ。,0,1
0,PP93.txt,4,B: 目標があることはとてもよいことですよ！わたしも今は僧侶として人々をよい方向に導けるよう修行中です。,0,1
0,PP93.txt,5,A: 僧侶の方にそういっていただけるとなんだか嬉しいです！一家の大黒柱としてもっと頑張らなければですね。,0,0
0,PP93.txt,6,B: 素晴らしい心構えですね。わたしはまだ実は両親と暮らしているので、そろそろ実家を出ねばと考えているところです。,0,0
0,PP93.txt,7,A: ありがとうございます！そうそう、何かペットって飼っていますか？最近カメを飼い始めたんですが、意外と可愛くて！,0,0
0,PP93.txt,8,B: カメとは珍しいですね！わたしも鳥を飼っていますが、色々喋ってくれるので楽しいですよ。,0,0
0,PP93.txt,9,A: 鳥ですか！いいですね。おしゃべりするなんて賑やかで楽しそうです。,0,0
0,PP93.txt,10,B: わたしは今20代前半ですが、小学生の頃からずっと鳥を飼ってるんです。でも変なことをしゃべると覚えられてしまうので、気を付けなければなりません！,0,0
0,PP93.txt,11,A: あはは！それは確かに気をつけなくてはですね！,0,0
0,PP93.txt,12,B: そうなんです。いつかカメも飼ってみたいですね。こんどまたゆっくり、カメのことを聞かせてください。,0,0
