,filename,turn,utterance,low_similarity,important
0,PP63.txt,1,A: こんにちは！もうすぐ土用の丑の日ですね。ウナギはお好きですか？,0,1
0,PP63.txt,2,B: そういえばそうですね。うなぎ好きですよ。あなたも？,0,0
0,PP63.txt,3,A: はい！大好きです。わたしは年中温暖な気候といわれる、浜松の出身なので、ウナギが名物でソウルフードでもあるんですよ。,0,1
0,PP63.txt,4,B: もちろん知ってますよ！だから土用の丑の日を覚えてたんですね。わたしは高地で育ったので温暖な機構のところには憧れがあるんですよね。,0,0
0,PP63.txt,5,A: 高地ですか。それって、寒いだけじゃなくて、空気が薄かったりもしませんか？,0,0
0,PP63.txt,6,B: そうかもしれません。わたしは昔からジョギングが趣味なのですが、そんなに苦しいと思ったことありませんからね。,0,0
0,PP63.txt,7,A: わあ、すごいですね。わたしは弱虫なので、空気が薄いと聞いただけで不安になります。そういう自分が本当は嫌なんです。,0,0
0,PP63.txt,8,B: 何事もやって見たら変わりますよ。日課を変えるとか。何か日課とかありますか？,0,0
0,PP63.txt,9,A: 日課ですかあ。人によく、のんびりしてる性格と言われるほど時間にルーズなので、毎日決まった時間に何かするということはないですねー。,0,0
0,PP63.txt,10,B: じゃあそれを変えていきましょう！わたしは朝にお弁当を作るのが日課なんですが、そういう些細なことから始めてみましょう！,0,0
0,PP63.txt,11,A: えらい！自分で毎日お弁当づくりですか。わたしにもできるのかな、頑張ってみようかな、どうしよう。,0,0
0,PP63.txt,12,B: 何事も最初の一歩ですよ！,0,0
0,PP63.txt,13,A: 分かりました！頑張ってチャレンジしてみます！,0,0
