,filename,turn,utterance,low_similarity,important
0,PP53.txt,1,A: こんにちは。髪の毛ってさ、どのぐらいのサイクルで切ってる？,0,0
0,PP53.txt,2,B: わたしは姿勢が悪いしあまり見た目に気を使わないので半年ぐらいごとにかな。あなたは？,0,0
0,PP53.txt,3,A: 半年に1回で大丈夫なの？わたしは月1回は切りに行かないと駄目なんだ。髪の毛のボリュームがあるから、早めに切らないと、すぐ爆発しちゃうの！,0,1
0,PP53.txt,4,B: そうなんだ。大変だね。そうだ今度の休み何してる？,0,0
0,PP53.txt,5,A: 休み？いまね、実は休職してるから、毎日が休みなんだよね。だから、毎日普通に過ごしてる感じ。,0,0
0,PP53.txt,6,B: そうなんだ！わたし餃子作りが得意だから今度の休みうちで餃子パーティーなんてどう？,0,1
0,PP53.txt,7,A: それ、絶対行く！餃子作りが得意ってことは、まさかの宇都宮出身だったりして？,0,0
0,PP53.txt,8,B: 正解！今も関東に住んでるよ。誘ったはいいけどあなたは今どこに住んでるんだっけ？,0,0
0,PP53.txt,9,A: わたしは今は北陸だよ。でも毎日暇してるから、関東まで行けるよ！,0,0
0,PP53.txt,10,B: そうだったんだ！？遠いのにありがとう！でも久しぶりにあなたに会えるの楽しみにしてる！,0,0
0,PP53.txt,11,A: 私も楽しみにしてる！今度、時間ができたら、北陸にもおいでよ！こっちはお寿司が美味しいんだ。,0,0
0,PP53.txt,12,B: 行く行く！,0,0
