,filename,turn,utterance,low_similarity,important
0,PP5.txt,1,A: こんにちは。お元気ですか？,0,0
0,PP5.txt,2,B: こんにちわ。寒いですね。私はまずまず元気です。最近どちらかお出かけになりましたか？,0,0
0,PP5.txt,3,A: 寒いですね。わたしは教師で、学校のそばに住んでいますが最近は出かけてないんです。,0,1
0,PP5.txt,4,B: ああ、お仕事も忙しそうですものねえ。私は実家で暮らしていますが、地元の新潟県から出た事がないんですよ。仕事が忙しいのもあるんですが。,0,0
0,PP5.txt,5,A: 新潟はとても寒そうですね！わたしは以前、チアリーダーをやっていたことがあるんですよ。今は学校ばかりです。,0,0
0,PP5.txt,6,B: 華やかで良いですね。あれは体力使うんでしょう？　体が痛くなったりしませんでしたか？,0,0
0,PP5.txt,7,A: 当時は若かったので大丈夫でした。７０年代生まれなのでもう、体がいうこときかないです。,0,0
0,PP5.txt,8,B: 寒い時は特に体が硬くなったりしますからね。私は今整体師をしているんですが、そう言う方は結構多いですね。,1,1
0,PP5.txt,9,A: 整体師さんなんですね。機会があったら、診てもらいたいです。,1,0
0,PP5.txt,10,B: もし通って頂けそうならサービスしますよ。,0,0
0,PP5.txt,11,A: ありがとうございます。時々、実家の秋田に帰るので、今度寄れたらよりますね。,0,0
0,PP5.txt,12,B: あ、通り道ですね。ご連絡いただければインターなり駅まで迎えに行きましょう。では。,0,0
