,filename,turn,utterance,low_similarity,important
0,PP27.txt,1,A: こんにちは。私はゴルフが得意ですが、あなたは得意なことがありますか？,0,0
0,PP27.txt,2,B: わたしはテニスが好きです。もともと運動は好きな方なので、大体のスポーツはいけます。,0,1
0,PP27.txt,3,A: そうなんですね！とても健康的でいいですね。,0,0
0,PP27.txt,4,B: スポーツ好きが高じて、スポーツ観戦が趣味です。あなたの趣味は？,0,0
0,PP27.txt,5,A: そうなんですね。私は開業医で忙しいので、今のところ趣味はゴルフくらいなんです。,0,0
0,PP27.txt,6,B: なるほど、お医者様なら忙しいですよね。わたしはマッサージ師をしているので、まだお医者さまよりは時間があるほうなのかも。,0,1
0,PP27.txt,7,A: 仕事的には、通ずるところがありますね。ドライブでもして遠くまで行けたらいいのですが、運転は苦手なんですよ。,0,0
0,PP27.txt,8,B: そうなんですね。わたしも運転はしません。移動は電車です。,0,0
0,PP27.txt,9,A: その点は、同じですね。わたしも自転車か、電車ですね。でも最近は出かけられていないんですよ。,0,0
0,PP27.txt,10,B: お忙しそうですが、体には気を付けてくださいね。あ、お医者様に言う言葉ではないですね。,1,0
0,PP27.txt,11,A: いえいえ、医者って案外自分の体のことは、見落としがちだったりするんですよ。ありがとうございます。,1,0
0,PP27.txt,12,B: いえいえ、また時間ある時にお話し付き合ってください。,0,0
0,PP27.txt,13,A: はい、また今度。,0,0
