,filename,turn,utterance,low_similarity,important
0,PP10.txt,1,A: こんにちは。お話して大丈夫ですか？,0,0
0,PP10.txt,2,B: はい、大丈夫です。今、飼っている熱帯魚の世話をしていたところです。,0,0
0,PP10.txt,3,A: ほほお熱帯魚ですか。きれいなことでしょうね。,0,0
0,PP10.txt,4,B: はい、私はエステティシャンをしていて、普段忙しいのでとても癒されます。,0,1
0,PP10.txt,5,A: 華やかそうなお仕事で羨ましいですね。わたしは先日定年を迎えて自由の身になりました。,0,0
0,PP10.txt,6,B: そうなんですね。ゆっくりされてくださいね。私はネイリストも目指しているところです。,0,1
0,PP10.txt,7,A: それでは総合美容家を目指せそうですね。わたしは体で自慢できるのは虫歯がないことぐらいなんで、美しさに磨きをかける方は尊敬します。,0,0
0,PP10.txt,8,B: ありがとうございます。虫歯がないなんて、とても羨ましいです！,0,0
0,PP10.txt,9,A: その代わり髪は薄いので、美容とは縁がありません。,0,0
0,PP10.txt,10,B: 定年されたので、これからおしゃれしても良いと思いますよ。ちなみに私は岩手出身ですが、あなたはどちらですか？,1,0
0,PP10.txt,11,A: 岩手の方なんですか。わたしは宮城の出身なので近いですね。,1,0
0,PP10.txt,12,B: それは近いですね！奇遇です。,0,0
0,PP10.txt,13,A: どこかですれ違ったりしてるかもしれないですね。,0,0
0,PP10.txt,14,B: そうですね、宮城にも行ったことがあるのであり得ますね。,0,0
