,filename,turn,utterance,low_similarity,important
0,PP59.txt,1,A: こんにちは。最近はどんなことをされてますか？,0,0
0,PP59.txt,2,B: 最近は新卒で入社した今の会社で働き詰めです。おかげでいつも寝不足ですよ。あなたは？,0,0
0,PP59.txt,3,A: 勤め人は大変だね。わたしは、何度も転職した結果、自由気ままなフリーランスが性に合ってるってことが分かったよ。,0,1
0,PP59.txt,4,B: フリーランスかあ。かっこいいなあ。わたしは我慢強いのだけが取り柄だから今の会社でもう少し頑張ろうと思ってるよ。,1,0
0,PP59.txt,5,A: えらいなあ。わたしの場合は、敵を作るタイプなんだよねー。原因は多分、わたしにあるんだろうけど。。。,1,0
0,PP59.txt,6,B: そんなにきつい性格だったかな？,0,0
0,PP59.txt,7,A: んー、性格っていうか、リーダーシップを取るのが、自分では得意だと思ってるんだけど、大学中退のくせに偉そうにしてって感じる人も多いみたい。,0,0
0,PP59.txt,8,B: ひがみだね。でもそういう人ってどこにでもいるんだよね。性に合うものが見つかってよかったじゃん！,1,1
0,PP59.txt,9,A: ありがとう！そう言ってくれると気が晴れるよ。ところで、最近旅行とかしてる？,1,0
0,PP59.txt,10,B: 全然できてないよー。あなたはしてる？,0,0
0,PP59.txt,11,A: わたしは毎日が旅行みたいなものでね。ふらふらと、どこにも定住せずに、日本中を旅してまわってるんだ。,0,0
0,PP59.txt,12,B: そんな生活一度でいいからしてみたいなー！,0,0
