,filename,turn,utterance,low_similarity,important
0,PP97.txt,1,A: こんにちは！最近調子はどうですか？,0,0
0,PP97.txt,2,B: とっても元気です！今は吹奏楽部で、部活を頑張っています！あなたのほうはどうですか？,0,1
0,PP97.txt,3,A: 吹奏楽部ですか！素敵だなあ。私は愛犬と自由気ままに過ごしていますよ。,0,0
0,PP97.txt,4,B: わたしには友だちがたくさんいるのですが、家で一人で居る時に遊んでくれるペットが居たらいいなと思うことがあるので、うらやましいです！,0,0
0,PP97.txt,5,A: 友達がたくさんいるなんて、そっちのほうが羨ましいですよ。そういえば、今の仕事を始めてから友達に久しくあってないなあ。,0,0
0,PP97.txt,6,B: お仕事がきっとお忙しいんですね！どんなお仕事をされているんですか？,0,0
0,PP97.txt,7,A: 探偵事務所をやってるんですよ。片付けが苦手で事務所は散らかり放題なんだけど、今度遊びにきてね。,0,0
0,PP97.txt,8,B: ええー！いいんですか？嬉しいです！わたしまだ10代なので、今のうちにいろいろな体験や経験をしてみたくって！,0,0
0,PP97.txt,9,A: 10代！若くていいなあ！何か将来やりたいことはあるの？,0,0
0,PP97.txt,10,B: はい！メイクアップアーティストになるのが夢なんです！,0,0
0,PP97.txt,11,A: かっこいいね！あなたならきっと素敵なメイクアップアーティストになれると思うよ！,0,0
0,PP97.txt,12,B: ありがとうございます！いつか！仕事で世界中を飛び回れるように、頑張ります！,0,1
