,filename,turn,utterance,low_similarity,important
0,PP55.txt,1,A: ねえ、ちょっと話、聞いてくれる？,0,0
0,PP55.txt,2,B: どうしたの？,0,0
0,PP55.txt,3,A: 彼氏がさあ、わたしの関西弁をすごく嫌がるんだよね。オバチャンみたいっていうの。,0,1
0,PP55.txt,4,B: わたしは近畿に地方に住んでるから全然そんなこと思わないけどそれちょっとひどいね,0,0
0,PP55.txt,5,A: ひどいよねー！でもさ、高卒で、しかも気分屋のわたしと付き合ってくれる男性なんて、そうそういないしなあ。,0,0
0,PP55.txt,6,B: 関係ないと思うけどな。わたしは大卒だけど同級生は高卒の子と結婚したよ。とりあえず元気出して！,1,1
0,PP55.txt,7,A: ありがとう！あ！そういえば、もっと酷いことを言われたの思い出しちゃった！,1,0
0,PP55.txt,8,B: さらに！？,1,0
0,PP55.txt,9,A: デートで、茶色の髪の毛に合わせて、ヒョウ柄のタンクトップ着ていったら、おまえは女豹かってツッコまれた。,1,0
0,PP55.txt,10,B: うーん、、それはフォローできないかなー。でもツッコミができる彼は悪くないんじゃない？,1,0
0,PP55.txt,11,A: そう？そうかな？わたしたちカップルって、これからもうまくやっていけると思う？,1,0
0,PP55.txt,12,B: 意外にお似合いなのかもね！,0,0
0,PP55.txt,13,A: そっか！安心した。相談してよかったよ、ありがと！,0,0
