,filename,turn,utterance,low_similarity,important
0,PP98.txt,1,A: こんにちは！元気にしていましたか？,0,0
0,PP98.txt,2,B: はい！自衛官ですから！元気だけは自信があります。あなたは元気にしてましたか？,0,1
0,PP98.txt,3,A: はい！私も吹奏楽部員なので肺活量には自信があります！自衛官って体を鍛えたり、やっぱり大変ですか？,0,0
0,PP98.txt,4,B: 吹奏楽部いいですね〜！自衛官は大変なこともありますが、ガッツで乗り切ってますよ！元応援団なもので！,0,0
0,PP98.txt,5,A: そうだったんですね！どうりでお声が通ると思いました。わたしもいつかメイクアップアーティストになりたいんですが、あなたのようにいきいきと働けたらいいなと思います。,0,0
0,PP98.txt,6,B: メイクアップアーティストですか！あなたならきっとなれる！,0,0
0,PP98.txt,7,A: あなたの応援があれば叶う気がします！いつか夢が叶ったら、世界中を飛び回ってみたいんです！あなたにも今、叶えたいこととかありますか？,0,0
0,PP98.txt,8,B: そうですね。今はとにかく目の前の仕事を責任持ってこなしたいですね。,0,0
0,PP98.txt,9,A: 責任を持ってお仕事をするって、大切なことですよね。尊敬します！まだ10代ですが、将来はあなたのように責任感のある大人になりたいです！,0,1
0,PP98.txt,10,B: 10代ですか！今のうちにたくさんの経験をして素敵な大人になってくださいね！,0,0
0,PP98.txt,11,A: はい！たくさんいる友達にもあなたとの今日のことを話して、皆で夢に向かって頑張ろうと思います！,0,0
0,PP98.txt,12,B: 応援します！フレーフレー！,0,0
