,filename,turn,utterance,low_similarity,important
0,PP8.txt,1,A: こんにちわ。お久しぶりですが、お元気でしたか？,0,0
0,PP8.txt,2,B: 元気にしていますよ。今、妊娠していてお休みしています。,0,1
0,PP8.txt,3,A: わあっおめでとうございます。私が生まれた時お姉ちゃんはブスッとしてたそうですけど、他に子供はいるんですか？,0,0
0,PP8.txt,4,B: 結婚したばかりで、初めての子供ですよ。だから、とても楽しみです。,0,1
0,PP8.txt,5,A: 良かったですね。赤ちゃん可愛いだろうなあ。私は男なのにおとめ座なんで、クラスで皆から馬鹿にされたりしてるんです。,0,0
0,PP8.txt,6,B: お友達、ひどいですね。でもあまり深く悩まないでくださいね。,0,0
0,PP8.txt,7,A: 姉ちゃんは「生まれてくる日は選べないんだから泣くな」って言ってます。姉ちゃんは占いが好きみたいで、私もそれで占いが好きになりました。,0,0
0,PP8.txt,8,B: 占いですか、いいですね。ちなみにもう学校で英語勉強していますか？私は、外国語を趣味でやっています。,0,0
0,PP8.txt,9,A: はい、外国の人が、いけねえ、先生が来て教わってます。でも趣味で外国語って凄いですね。勉強家なんだ。,0,0
0,PP8.txt,10,B: 先生が来てくれて、いいですね。私はお尻が大きいので、時々外国人に間違われますよ。,0,0
0,PP8.txt,11,A: い、いえいえ、そんな事は無いですよっ（ﾁﾗｯ）。私は背が低いから大柄な人は羨ましいです。,0,0
0,PP8.txt,12,B: 顔は純和風なので、前から見たら「え！」って言われます。悲しいです。,0,0
