,filename,turn,utterance,low_similarity,important
0,PP47.txt,1,A: こんにちは。ちょっとお伺いしますけど、フリーターの男って、どう思います？,0,1
0,PP47.txt,2,B: うーん。どうかな。嫌な人は嫌かもしれませんね。ごめんなさい。わたし本当は人の悪口とか苦手なんですけどはっきり言っちゃいました。,0,0
0,PP47.txt,3,A: あ、全然オッケーですよ。わたしもね、本心ではこのままでは駄目だって分かってるんです。,0,0
0,PP47.txt,4,B: わたしは会社員ですが、脱サラして農業やってる人とか知ってますよ。あなたも自営業を初めてみるのもいいかもしれませんよ？,0,1
0,PP47.txt,5,A: なるほど、自営ねえ。ただ、会社員にしても、自営にしても、やっぱ働きやすいのは東京でしょ？いつかお金をためて上京したら、ちゃんと働こうと思いつつ、ダラダラと。,0,0
0,PP47.txt,6,B: 東京かあ。わたしは東北地方に住んでいるので都会のことはわかりませんが、わたしは住みたいと思う場所ではないかな。,0,0
0,PP47.txt,7,A: そうなんですか！東京に憧れない人は、長崎のわたしの周りではいないので、驚きました。理由はありますか？,0,0
0,PP47.txt,8,B: 人が多すぎるのが一番の理由ですね。わたしは東京よりも九州の方が断然好きなので長崎に住んでるあなたが羨ましいですよ！でも実は一番好きな九州の県は熊本県なんですけどね。,0,0
0,PP47.txt,9,A: おや、熊本ですか。熊本のどういったところが好きか聞いても？,0,0
0,PP47.txt,10,B: やっぱり一番は食べ物かな。あなたが上京したい理由は手に職をつけたいからだけですか？,0,0
0,PP47.txt,11,A: いや、単に面白そうだなと思ったまでです。でも、お話を聞いていて、気遣いが苦手なわたしでも長くやってこれた長崎が、一番合ってるのかもな。,1,0
0,PP47.txt,12,B: 結局地元が一番ということですよ！,1,0
0,PP47.txt,13,A: そうですね。,0,0
