,filename,turn,utterance,low_similarity,important
0,PP41.txt,1,A: ちょっと質問なんだけどさ。,0,0
0,PP41.txt,2,B: なになに？,0,0
0,PP41.txt,3,A: 名古屋めしって言ったら、一番最初に思いつくのは味噌カツ？エビフライ？,0,0
0,PP41.txt,4,B: わたしはひつまぶしだけどなー。あなたはどっちなの？,0,0
0,PP41.txt,5,A: ひつまぶしね！わたしは味噌カツだったんだ。,0,0
0,PP41.txt,6,B: わたしは転勤族の家庭で育ったから名古屋にも住んだことあるけど味噌カツってそんなに頻繁に食べてなかったよ。,0,0
0,PP41.txt,7,A: そうなんだね。わたしはずっと愛知で育って、味噌カツが定番メニューでさ。でも、じつは味噌カツは名古屋発祥じゃないんだよ。,0,1
0,PP41.txt,8,B: そうなの！？知らなかった！わたしインドアだから外食とかもあまりしないから食べ物のことよく知らないんだよね。,0,1
0,PP41.txt,9,A: そうなんだよ。名古屋めしを愛してきた、このわたしが、こんな初歩的なミスをするなんて！,0,0
0,PP41.txt,10,B: それはちょっと恥ずかしいね。ところで発祥はどこなの？,0,0
0,PP41.txt,11,A: たしか隣だった気がする。ショックすぎて覚えてないよ。しかし、あなたは話しやすい人だね。初対面が苦手なわたしがこんなにペラペラ話せるなんて。,0,0
0,PP41.txt,12,B: 初対面が苦手なようには見なかったな！,0,0
