,filename,turn,utterance,low_similarity,important
0,PP46.txt,1,A: ねえ、あなたってネットオークションってしたことある？,0,1
0,PP46.txt,2,B: ネットショッピングはよくするけど、オークションはまだやったことないなあ。あなたはよくやるの？,0,0
0,PP46.txt,3,A: わたしもなくて、今すごくネットオークションに興味があるの！どんな雰囲気なのかなーと思って！,0,0
0,PP46.txt,4,B: ああ、気になりますよねー。わたし、フリーターだから暇な時間がたくさんあって、サイトだけはよく覗いてるんですよ。,0,1
0,PP46.txt,5,A: へー！今度お話聞かせてくださいよ！今ってどこに住んでらっしゃるんですか？,0,0
0,PP46.txt,6,B: わたしは長いこと長崎に留まってますね。もう何年になるんだろう。あなたは？,0,0
0,PP46.txt,7,A: 長崎かーいいとこだけど遠いなー！わたしは京都在住です。,0,0
0,PP46.txt,8,B: 京都！いいですね。出身もそちらなんですか？,0,0
0,PP46.txt,9,A: 生まれも育ちもずっと京都です。京都って実はグラマーな人が多いって言われてるの知ってます？,0,0
0,PP46.txt,10,B: えっ！知りませんでした。いつか上京しようと思ってたんですが、東京や大阪じゃなくて、京都もありだなあ。,0,0
0,PP46.txt,11,A: 例に漏れずわたしもグラマーな体型ですけど実はわたしの周りはそうでもないんであまり期待しない方がいいかもしれませんよ。,0,0
0,PP46.txt,12,B: いやあ、期待しちゃいますよ。今度、様子を見に、旅行をしてみようかな。,0,0
