,filename,turn,utterance,low_similarity,important
0,PP71.txt,1,A: あ、どうも！今日は天気予報で雨って言ってたから、洗濯物は外に干さないほうがイイですよ！,0,0
0,PP71.txt,2,B: そうなんですね？なんだか虫歯が痛むのはそのせいかな？,0,0
0,PP71.txt,3,A: えっ、虫歯があるんですか？大丈夫？,0,0
0,PP71.txt,4,B: そうなんです。でも歯医者が怖くて行かずにいたら悪化しちゃいました。,0,1
0,PP71.txt,5,A: あら、それはまずいですよ。虫歯があると口臭がきつくなるでしょ？わたし、人と話すのは好きですけど、そういうのはちょっと。。。,0,0
0,PP71.txt,6,B: え、虫歯って口臭にも関係あるんですか！？そんなこと言われるとすぐにでも治さないとって思いますね。あーでもやっぱり怖いなー。,0,1
0,PP71.txt,7,A: 頑張って！なにか、好きな音楽とかを聞いたら、勇気がわくんじゃないかしら？,0,0
0,PP71.txt,8,B: 好きな音楽とかは特にないんだけど、こんな時わたしの尊敬するナイチンゲールみたいなお医者さんだったら勇気が出るかも。あなたは音楽よく聴くの？,0,0
0,PP71.txt,9,A: 家で音楽を聞くと、昔飼ってたハムスターが嫌がったので、聞かなくなっちゃいました。オススメとかはあります？,0,0
0,PP71.txt,10,B: クラシックをよく聴いてたけど最近は全く。あなたは元気出したい時何するの？,1,0
0,PP71.txt,11,A: 元気を出したいときは。鏡に向かってニッコリ笑うようにしてます。えくぼが出来て、自分で言うのもなんですが、チャーミングなんですよ！ふふふ！,1,0
0,PP71.txt,12,B: いいなそういうの！わたしも真似してみよう！,0,0
