,filename,turn,utterance,low_similarity,important
0,PP61.txt,1,A: この数日、寒波がすごいですね。寒いのは平気なほうですか？,0,1
0,PP61.txt,2,B: わたしは暑い地域で生まれ育ったので寒いのは本当に苦手なんです。あなたは平気なんですか？,0,0
0,PP61.txt,3,A: ええ、わたしは寒い地域の生まれなので、このぐらいへっちゃらです。ご存じかなあ、牛タンで有名なところなんですけど。,1,0
0,PP61.txt,4,B: 羨ましいな。牛タンということは仙台ですか？,1,0
0,PP61.txt,5,A: 大正解です！もしかして、いらしたことはありますか？,0,0
0,PP61.txt,6,B: ないんですよ。なんだか寒そうだし。,0,0
0,PP61.txt,7,A: おっしゃるとおり、寒いです。寒いせいで、口を開かないというか無口な人も多くて、わたしなんて無口で頑固な嫌なオヤジですよ！,0,0
0,PP61.txt,8,B: そうですか？そんな印象なかったですけどね。わたしは普段はおしゃべりな方なんですけど、熱中しやすい方で、何かに集中すると無口になっちゃいます。,0,0
0,PP61.txt,9,A: ほほう。たとえば、最近は、どんなことに熱中してますか？,0,0
0,PP61.txt,10,B: 最近は宝塚にお熱ですよ。実はわたし演劇部に入っていたので宝塚の芝居をみると疼くんですよね。,1,0
0,PP61.txt,11,A: 宝塚ですか！たしかにあれは、素晴らしい総合エンターテインメントですよね！歌あり、踊りあり、芝居あり。熱中するのも分かります！,1,1
0,PP61.txt,12,B: よくわかってらっしゃる！本当にその通りなんです！,0,0
