,filename,turn,utterance,low_similarity,important
0,PP6.txt,1,A: こんにちわ。暫くでしたが、どうされてましたか？,0,0
0,PP6.txt,2,B: お久しぶりです。わたしは最近、占いに興味を持ち始めました。,0,0
0,PP6.txt,3,A: ああ、占いですか。面白そうですけど、当たる物なんでしょうか。,0,0
0,PP6.txt,4,B: そうですね。私はＡ型の１２月、しかも大晦日生まれなんですが、両方の占いを総合してみるとよく当たっています。,1,1
0,PP6.txt,5,A: 大晦日の生まれですか。じゃあ正月に被って誕生日をないがしろにされたんじゃないでしょうか、って言うのは私の弟が元日産れなんで、誕生日を祝ってもらえなかったってこぼしてましたよ。,1,0
0,PP6.txt,6,B: まさに、弟さんと同じような感じですよ～,1,0
0,PP6.txt,7,A: でも日本中が旗を立てておめでとうおめでとう言っているからそれで満足してるって今は言ってますけどね。今お仕事は？,0,0
0,PP6.txt,8,B: 弟さん、とてもポジティブですね！私は普通のＯＬしてます。あなたはどうですか？,0,0
0,PP6.txt,9,A: 私は会社を辞めて整体の仕事に就いています。元々柔道をやっていたんでこの仕事は向いているそうなんですよ。,1,0
0,PP6.txt,10,B: 整体師さんなんですね。私は肩がこるので、時々整体に行っています。,1,1
0,PP6.txt,11,A: ああ、では今度お店に来てください。結構効くそうですよ。,0,0
0,PP6.txt,12,B: はい、ぜひお願いしたです。飼っている猫のように、体が柔らかくなったらいいな。,0,0
