,filename,turn,utterance,low_similarity,important
0,PP21.txt,1,A: こんにちは。お元気ですか？,0,0
0,PP21.txt,2,B: こんにちは！はい元気にしています。あなたは最近どうですか？,0,0
0,PP21.txt,3,A: 私も元気にしています。ただ、助産師の仕事をしているので、毎日忙しいことが多いです。,0,1
0,PP21.txt,4,B: そうなんですね、お疲れ様です。わたしは銀行員ですが、比較的早く帰れていますよ。,0,0
0,PP21.txt,5,A: 定時で帰れるのは、良いですね。疲れたら気分転換にカラオケに行きますが、あなたはどうですか？,0,0
0,PP21.txt,6,B: カラオケはストレス発散になりますよね。楽しいんですが、断るのが苦手な性質なので、朝まで飲み会につき合ってしまったりします。,0,0
0,PP21.txt,7,A: 誘いを断るのは、私も苦手ですよ。困りますよね。,0,0
0,PP21.txt,8,B: そうですね、カラオケもいいですが、趣味はゲームで、特にオセロゲームが得意なんです。,0,0
0,PP21.txt,9,A: ゲームはやらないのですが、やり始めたら楽しそうですよね。,0,0
0,PP21.txt,10,B: 楽しいですね、最近石川県に転勤してきて、寒いので家に籠ってゲームばかりしています。あなたは休みの日とかカラオケ以外で何かしてますか？,0,1
0,PP21.txt,11,A: 私は富山県に嫁いできたんですよ。なので、カラオケ以外だと北海道の実家とラインでやりとりしたりしています。,0,0
0,PP21.txt,12,B: へえ、近県ですね。いつかカラオケご一緒しましょう。,0,0
0,PP21.txt,13,A: はい、また休みの日を連絡しますね。,0,0
