,filename,turn,utterance,low_similarity,important
0,PP45.txt,1,A: どうもこんにちは。ふぅ、、、遠距離恋愛って難しいですね。,0,0
0,PP45.txt,2,B: そうかな？わたしはちょっと離れてるくらいがちょうどいいと思うけど。,0,0
0,PP45.txt,3,A: わたしもそう思ってるんですけど、彼女のほうが寂しいらしくて。福岡に住んでるのに、今すぐ会いに来て、とか言うんですよ。,0,1
0,PP45.txt,4,B: 可愛いじゃないですか。それくらいストレートな方がわかりやすくていいですよ。ほら、わたし空気を読むの苦手だから。彼女は学生？,0,0
0,PP45.txt,5,A: ええ、わたしと同じ大学生です。空気読むのが苦手って、誰かに言われたんですか？だとしたら、ちょっとひどいですね。,0,0
0,PP45.txt,6,B: わたし京都に住んでる大学院生なんですけど院の仲間から言われたんです。でも確かにそうだなと自分でも思います。,0,0
0,PP45.txt,7,A: そうですか。でもそういうのって個性でもあるし、気にしないほうが良いですよ。あなた、お酒とかは飲むんですか？,0,0
0,PP45.txt,8,B: たまに飲みますよ。あなたも？,0,0
0,PP45.txt,9,A: いえ、わたしは苦手なんです。でも、そう言って飲み会を断ると、空気読めないって言われるんですよ。酷いでしょ？,0,0
0,PP45.txt,10,B: お互い似た者同士ですね。ただ、本当に空気が読めないわたしから言わせれば飲めないから飲み会を断ることは当たり前ですからお気になさらず。,0,1
0,PP45.txt,11,A: ありがとう。やさしいなあ。人付き合いって難しいので、わたしはネットで株取引するのが性に合ってます。,1,0
0,PP45.txt,12,B: 株してらっしゃるんですね！それは初耳です！今度ぜひ株について教えてください！,1,0
0,PP45.txt,13,A: ええ、もちろん良いですよ。,0,0
