,filename,turn,utterance,low_similarity,important
0,PP18.txt,1,A: こんにちは、お元気していましたか？,0,0
0,PP18.txt,2,B: はい、元気にしています。今、看護師を目指して千葉の看護学校に通っています。,0,1
0,PP18.txt,3,A: すごいですね、頑張ってくださいね！わたしは地元埼玉から、引っ越して東京で暮らしています。,0,0
0,PP18.txt,4,B: 東京ですか！時々遊びに行っています。看護師目指しているのに、実は注射苦手なのがネックです。,0,1
0,PP18.txt,5,A: 看護師さんでもやはり注射が苦手な方がいるのですね。わたしは田舎出身の夏生れですが、雷が苦手なたちです。,0,0
0,PP18.txt,6,B: そういうこと、ありますよね。ちなみに趣味がヨガなのですが、何か趣味ありますか？,0,0
0,PP18.txt,7,A: ヨガもやってみたいですね。特にこれと言って趣味はないのですが、地図がちゃんと読めなくて、方向音痴の割に、街歩きが好きなんです。,0,0
0,PP18.txt,8,B: わたしも方向音痴なので、気持ちわかります。,0,0
0,PP18.txt,9,A: ですよね、なかなか道は覚えられません。お休みの日なんかは何をされているんですか？,0,0
0,PP18.txt,10,B: 休みの日は、友達と出かけたりしています。今度、わたしの誕生日のバレンタインデーに、ディズニーへいきます。,0,0
0,PP18.txt,11,A: バレンタインデーが誕生日なんてあまりいなそうで特別感ありますね！,0,0
0,PP18.txt,12,B: はい、自分でも誕生日気に入っています。,0,0
