,filename,turn,utterance,low_similarity,important
0,PP67.txt,1,A: こんにちは！つかぬことを質問しますが、人としゃべる時って、あなたはどこに視線をやりますか？,0,0
0,PP67.txt,2,B: わたしの尊敬する父は人の目をみて話せと言っていたのでわたしも目を見て話すようにしています。あなたは違うんですか？,0,1
0,PP67.txt,3,A: お父様の教えは素敵ですね。わたしは、口元を見て話すんですよ。わたしの周りの人もそういう人が多いのか、唇がセクシーねってよく言われます。,0,0
0,PP67.txt,4,B: セクシーだから見ながら話す？へー面白い意見ですね。わたしは外資系企業に勤めているのですが、社員に外国人もいて、彼らってすごく目を見て話すんですよね。,0,1
0,PP67.txt,5,A: ああ、そう言われるとそうかも知れませんね。なんて、知ったかぶりしてみました！わたしは、基本的に日本人相手の仕事なので。,0,0
0,PP67.txt,6,B: そうなんですね？どんなお仕事をしてるか聞いてもいいですか？,0,0
0,PP67.txt,7,A: ええ。しがない保険外交員ですよ。どうですか？1つ、保険に入っときます？,0,0
0,PP67.txt,8,B: うーん保険はすでに入ってるものがあるんですよね。すみません。そういえば、わたしが住んでるアパートにもよく保険外交員がきているような気がするな。,0,0
0,PP67.txt,9,A: そうでしたか！ところで、あなた、好きな食べ物とかありますか？,0,0
0,PP67.txt,10,B: わたしはカツ丼が好きです。わたしにとってはお袋の味でもあるんですよね。あなたは？,0,0
0,PP67.txt,11,A: カツ丼ですか！受験の日の朝ごはんのイメージです。わたしは、故郷の味でもある、お好み焼きが好きです。,0,0
0,PP67.txt,12,B: ということは、大阪か広島の出身ですね？,0,0
0,PP67.txt,13,A: ええ、まさに、広島です。いまも広島に住んでます。,0,0
