,filename,turn,utterance,low_similarity,important
0,PP51.txt,1,A: どうもー。お金ってさ、働いても働いても、いつの間にか無くなっちゃうよねー。,0,1
0,PP51.txt,2,B: わかる。わたし早期退職して今無職だから生きるだけでお金がかかるっていうのを実感してるよ。あなたは仕事は順調？,0,0
0,PP51.txt,3,A: 仕事は順調だよ。でもさ、夫と私と二馬力で働いてるのに、全然貯金できないの！,0,1
0,PP51.txt,4,B: 何に使うことが多いの？,0,0
0,PP51.txt,5,A: そうだなあ。わたしって、負けず嫌いだから、たとえば友達が良いバッグを持ってると欲しくなっちゃうんだよね。こういうのって、浪費家っていうんだろうね。,0,0
0,PP51.txt,6,B: それは治した方がいいよ。わたし最近髪の毛切って短くなったんだけどどうかな？,0,0
0,PP51.txt,7,A: いいじゃん！わたしのもかなり長くなってきたし、切っちゃおうかなー。,1,0
0,PP51.txt,8,B: わたし社交的でいろんな人と話すんだけど髪切ったら大体の人に失恋したの？って聞かれたけど切るのはいいと思う。,1,0
0,PP51.txt,9,A: それ！ベタすぎる！いまだにいるんだね、そんなこと聞く人！,0,0
0,PP51.txt,10,B: そうなの。西日本に住んでるからそんな人が周りに多いのかな,0,0
0,PP51.txt,11,A: へえ、西日本なんだね。わたし、前に宮崎に住んでたことあるよ？あっちには行ったことある？,1,0
0,PP51.txt,12,B: ないの。暖かそうだし行ってみたいな。,1,0
0,PP51.txt,13,A: うんうん、オススメだよ！,0,0
