,filename,turn,utterance,low_similarity,important
0,PP20.txt,1,A: こんにちは。わたしは横浜出身で、今は救急救命士をしています。あなたは？,0,1
0,PP20.txt,2,B: 救命士さんなんですね！わたしは、助産師をしています。,0,1
0,PP20.txt,3,A: 助産師さんですか。お忙しいでしょう。,0,0
0,PP20.txt,4,B: たぶん、あなたのほうが忙しいと思います。最近、お産も少ないですから。,0,0
0,PP20.txt,5,A: そうですね、でも慣れました。疲れた時って甘いものを食べる人が多いって言いますけど、何を食べますか？わたしは甘いものが苦手で、何がいいか模索中。,0,0
0,PP20.txt,6,B: 甘いもの、わたしは好きですが、気分転換には好きなカラオケに行きます。,0,0
0,PP20.txt,7,A: なるほど、カラオケ。歌うとスッキリしますもんね。,0,0
0,PP20.txt,8,B: そうなんですよ。とてもいい気分転換になるので、ぜひ試してみてください。,0,0
0,PP20.txt,9,A: はい、今度行ってみようかな。今彼女募集中なので、はやりの1人カラオケというやつで。,0,0
0,PP20.txt,10,B: ヒトカラ、流行ってますし十分楽しめますよ。ちなみに、私はひな祭りの日に生まれたんです。,0,0
0,PP20.txt,11,A: そうなんですね。お雛祭りの時だなんて、なんかいいですね。何より忘れない。,0,0
0,PP20.txt,12,B: でも早生まれなので、小さい頃は勉強に中々ついていけなくて、困りました。,0,0
0,PP20.txt,13,A: 早生まれは何かとはじめは大変ですよね。でも、大人になったら変わりないですしね。,0,0
0,PP20.txt,14,B: そうですね。今ではあまり困ることはありません。,0,0
